film,oseba,vloga
1853739,1846132,igralec
1853739,1410105,igralec
1853739,2431167,igralec
398017,0405632,reziser
398017,0654110,igralec
398017,0000098,igralec
398017,0001993,igralec
398017,1789970,igralec
164181,0462895,reziser
164181,0000102,igralec
164181,0178574,igralec
164181,0002062,igralec
164181,0001152,igralec
1234719,0103187,reziser
1234719,1165110,igralec
1234719,1456970,igralec
1234719,1242688,igralec
1234719,0669681,igralec
1294226,1455688,reziser
1294226,1415323,igralec
1294226,2955013,igralec
1294226,0001427,igralec
1294226,1544100,igralec
446059,0950553,reziser
446059,0001472,igralec
446059,2111748,igralec
446059,1275406,igralec
446059,1272833,igralec
118928,0002044,reziser
118928,0000112,igralec
118928,0000157,igralec
118928,0808603,igralec
118928,0284158,igralec
60827,0000005,reziser
60827,0000761,igralec
60827,0880521,igralec
60827,0472234,igralec
60827,0085038,igralec
94862,0276169,reziser
94862,0382819,igralec
94862,0001697,igralec
94862,0898571,igralec
94862,0000374,igralec
303816,0744834,reziser
303816,0480465,igralec
303816,0835045,igralec
303816,0004867,igralec
303816,0898597,igralec
477071,0946327,reziser
477071,0000113,igralec
477071,0573037,igralec
477071,0005520,igralec
477071,2182034,igralec
290095,1019493,reziser
290095,0000329,igralec
290095,0001349,igralec
290095,0005042,igralec
290095,0000529,igralec
1655460,0906476,reziser
1655460,0000098,igralec
1655460,0748620,igralec
1655460,0015196,igralec
1655460,0857620,igralec
243736,0499724,reziser
243736,0001326,igralec
243736,0815370,igralec
243736,0182455,igralec
243736,0872242,igralec
49730,0000406,reziser
49730,0000078,igralec
49730,0001374,igralec
49730,0587256,igralec
49730,0000955,igralec
92007,0000559,reziser
92007,0000638,igralec
92007,0000559,igralec
92007,0001420,igralec
92007,0001150,igralec
1336608,0788202,reziser
1336608,2584600,igralec
1336608,1546300,igralec
1336608,0000129,igralec
1336608,0000285,igralec
864761,1314116,reziser
864761,0461136,igralec
864761,0000146,igralec
864761,1002641,igralec
864761,0001648,igralec
87078,0281507,reziser
87078,0000216,igralec
87078,0005063,igralec
87078,0001882,igralec
87078,0150219,igralec
99582,0001708,reziser
99582,0000662,igralec
99582,0000102,igralec
99582,0000210,igralec
99582,0000287,igralec
439815,0348181,reziser
439815,0277213,igralec
439815,0006969,igralec
439815,0740264,igralec
439815,0860065,igralec
1714915,0000464,reziser
1714915,0842770,igralec
1714915,1089991,igralec
1714915,1985859,igralec
1714915,0000457,igralec
120679,0853380,reziser
120679,0000161,igralec
120679,0000547,igralec
120679,0001691,igralec
120679,0535502,igralec
95489,0089940,reziser
95489,0385757,igralec
95489,0198925,igralec
95489,0058279,igralec
95489,0001726,igralec
1512235,0348181,reziser
1512235,0933988,igralec
1512235,0680983,igralec
1512235,0000239,igralec
1512235,0000102,igralec
1020072,1148550,reziser
1020072,0654648,igralec
1020072,0252238,igralec
1020072,0000619,igralec
1020072,0005501,igralec
1126591,0031078,reziser
1126591,0000333,igralec
1126591,0004694,igralec
1126591,0001086,igralec
1126591,0199312,igralec
152930,0000091,reziser
152930,0618651,igralec
152930,0225899,igralec
152930,0182839,igralec
152930,0332659,igralec
100935,0000186,reziser
100935,0000115,igralec
100935,0000368,igralec
100935,0000353,igralec
100935,0293422,igralec
304415,0001565,reziser
304415,0000210,igralec
304415,0000379,igralec
304415,0005466,igralec
304415,0350454,igralec
815245,0345294,reziser
815245,0345307,reziser
815245,0115161,igralec
815245,0444223,igralec
815245,0006969,igralec
815245,0000657,igralec
405325,0593610,reziser
405325,0000621,igralec
405325,0000593,igralec
405325,0029400,igralec
405325,1263939,igralec
2179116,3611349,reziser
2179116,3538718,igralec
2179116,2773059,igralec
2179116,2030779,igralec
2179116,0644406,igralec
209475,0788202,reziser
209475,0000182,igralec
209475,0000190,igralec
209475,0933098,igralec
209475,0150362,igralec
96061,0001149,reziser
96061,0000195,igralec
96061,0000261,igralec
96061,0001234,igralec
96061,0001278,igralec
233469,0001112,reziser
233469,0000216,igralec
233469,0000491,igralec
233469,0626202,igralec
233469,0000480,igralec
354899,0327273,reziser
354899,0305558,igralec
354899,0001250,igralec
354899,0591877,igralec
354899,0149260,igralec
1618442,0252135,reziser
1618442,0004874,igralec
1618442,3310211,igralec
1618442,0000704,igralec
1618442,0959963,igralec
1433811,0748066,reziser
1433811,0000867,igralec
1433811,1501050,igralec
1433811,1391252,igralec
1433811,0204706,igralec
88939,0000229,reziser
88939,0000418,igralec
88939,0000155,igralec
88939,0001856,igralec
88939,0001923,igralec
328832,0161285,reziser
328832,1002475,reziser
328832,0442791,reziser
328832,1238086,reziser
328832,0535340,reziser
328832,0605479,reziser
328832,0913860,reziser
328832,1047143,igralec
328832,0960033,igralec
328832,0781899,igralec
328832,0123102,igralec
105690,0001112,reziser
105690,0000219,igralec
105690,0000997,igralec
105690,0000169,igralec
105690,0000143,igralec
114508,0002044,reziser
114508,0000449,igralec
114508,0000514,igralec
114508,0001426,igralec
114508,0000547,igralec
455538,0004332,reziser
455538,0670408,igralec
455538,0000379,igralec
455538,1083271,igralec
455538,3003326,igralec
817177,0001661,reziser
817177,1630992,igralec
817177,2786608,igralec
817177,0000360,igralec
817177,0000381,igralec
371257,0286975,reziser
371257,0000191,igralec
371257,0915208,igralec
371257,0331516,igralec
371257,0123632,igralec
56218,0001239,reziser
56218,0000069,igralec
56218,0002131,igralec
56218,0001463,igralec
56218,0001450,igralec
86200,0001887,reziser
86200,0000129,igralec
86200,0000360,igralec
86200,0001592,igralec
86200,0557956,igralec
86541,0000343,reziser
86541,0000249,igralec
86541,0001323,igralec
86541,0810500,igralec
86541,0245356,igralec
251736,0957772,reziser
251736,0354085,igralec
251736,0000947,igralec
251736,0608405,igralec
251736,0600667,igralec
862846,0420422,reziser
862846,0010736,igralec
862846,1289434,igralec
862846,0000273,igralec
862846,1555151,igralec
109813,0505152,reziser
109813,0000422,igralec
109813,0001548,igralec
109813,0005280,igralec
109813,0000932,igralec
107120,0650905,reziser
107120,0000541,igralec
107120,0000572,igralec
107120,0001562,igralec
107120,0441814,igralec
111280,0141222,reziser
111280,0001772,igralec
111280,0000638,igralec
111280,0000532,igralec
111280,0000408,igralec
368909,1272773,reziser
368909,1388074,igralec
368909,1002207,igralec
368909,1438146,igralec
368909,0690422,igralec
120828,0718645,reziser
120828,0000148,igralec
120828,0000162,igralec
120828,0001710,igralec
120828,0005283,igralec
795351,0023355,reziser
795351,0000250,igralec
795351,0574534,igralec
795351,0272706,igralec
795351,0177896,igralec
97493,0499724,reziser
97493,0000213,igralec
97493,0000225,igralec
97493,0001147,igralec
97493,0266170,igralec
94889,0002044,reziser
94889,0000129,igralec
94889,0000986,igralec
94889,0000223,igralec
94889,0051862,igralec
1911658,0201509,reziser
1911658,0971239,reziser
1911658,0569891,igralec
1911658,3735491,igralec
1911658,0971017,igralec
1911658,0970447,igralec
1711425,0524190,reziser
1711425,0601859,reziser
1711425,1886602,igralec
1711425,2014390,igralec
1711425,1947831,igralec
1711425,0942792,igralec
99371,0001716,reziser
99371,0000129,igralec
99371,0000173,igralec
99371,0000380,igralec
99371,0001642,igralec
975645,0315065,reziser
975645,0000164,igralec
975645,0000545,igralec
975645,0424060,igralec
975645,0396812,igralec
120179,0000957,reziser
120179,0000113,igralec
120179,0000574,igralec
120179,0000353,igralec
120179,0607325,igralec
181316,0562645,reziser
181316,0001454,igralec
181316,0005561,igralec
181316,0338886,igralec
181316,0152638,igralec
790628,0769135,reziser
790628,0136797,igralec
790628,3769935,igralec
790628,0000114,igralec
790628,3303074,igralec
810913,0240797,reziser
810913,0001191,igralec
810913,0005017,igralec
810913,0000199,igralec
810913,4713266,igralec
116908,0001317,reziser
116908,0000133,igralec
116908,0000168,igralec
116908,0956531,igralec
116908,0081572,igralec
2304933,2128335,reziser
2304933,1631269,igralec
2304933,2832703,igralec
2304933,4388400,igralec
2304933,3173395,igralec
995039,0462895,reziser
995039,0315041,igralec
995039,0001427,igralec
995039,0000495,igralec
995039,1994167,igralec
109254,0000484,reziser
109254,0000552,igralec
109254,0855103,igralec
109254,0871456,igralec
109254,0171903,igralec
119173,0000631,reziser
119173,0000193,igralec
119173,0001557,igralec
119173,0000843,igralec
119173,0000892,igralec
494238,0812200,reziser
494238,0000409,igralec
494238,0785227,igralec
494238,1146916,igralec
494238,0347149,igralec
183523,0000361,reziser
183523,0000209,igralec
183523,0000641,igralec
183523,0000332,igralec
183523,0001567,igralec
90305,0000455,reziser
90305,0001309,igralec
90305,0593819,igralec
90305,0001456,igralec
90305,0000200,igralec
335119,0916424,reziser
335119,0424060,igralec
335119,0000147,igralec
335119,0929489,igralec
335119,0661407,igralec
787475,1676223,reziser
787475,1676221,igralec
787475,0279545,igralec
787475,0574534,igralec
787475,1672246,igralec
367089,0000876,reziser
367089,0997240,igralec
367089,0001099,igralec
367089,0001473,igralec
367089,0251986,igralec
1674771,0254120,reziser
1674771,0004978,igralec
1674771,0175305,igralec
1674771,1483196,igralec
1674771,0001143,igralec
1912398,0001281,reziser
1912398,0615063,igralec
1912398,1827469,igralec
1912398,2624176,igralec
1912398,1561547,igralec
186566,0000142,reziser
186566,0000142,igralec
186566,0000169,igralec
186566,0000661,igralec
186566,0001258,igralec
264616,0000200,reziser
264616,0000200,igralec
264616,0000190,igralec
264616,0000959,igralec
264616,0641610,igralec
478134,0353673,reziser
478134,0000169,igralec
478134,0000234,igralec
478134,0006958,igralec
478134,0000574,igralec
1366344,0337773,reziser
1366344,1706767,igralec
1366344,0310966,igralec
1366344,0005377,igralec
1366344,2504006,igralec
2387559,0779433,reziser
2387559,0000681,igralec
2387559,0695435,igralec
2387559,1130627,igralec
2387559,2930503,igralec
64757,0402597,reziser
64757,0493872,igralec
64757,0001671,igralec
64757,0001699,igralec
64757,0275213,igralec
804461,1490123,reziser
804461,0000102,igralec
804461,0000422,igralec
804461,0000593,igralec
804461,1330560,igralec
963794,2127650,reziser
963794,0039162,igralec
963794,0540441,igralec
963794,0006958,igralec
963794,1377561,igralec
1029234,1052791,reziser
1029234,1662011,igralec
1029234,1227864,igralec
1029234,0126743,igralec
1029234,0869590,igralec
1840417,0460206,reziser
1840417,1600872,reziser
1840417,0177896,igralec
1840417,0000598,igralec
1840417,1312575,igralec
1840417,0757855,igralec
2382009,0001885,reziser
2382009,0001250,igralec
2382009,0001745,igralec
2382009,0000353,igralec
2382009,0068260,igralec
84503,0000570,reziser
84503,0002097,igralec
84503,0362959,igralec
84503,0491190,igralec
84503,0202870,igralec
97216,0000490,reziser
97216,0000732,igralec
97216,0001115,igralec
97216,0002039,igralec
97216,0002057,igralec
2017038,1170855,reziser
2017038,0000572,igralec
2017038,0000326,igralec
2017038,0004862,igralec
2017038,0633223,igralec
2510894,0850733,reziser
2510894,0001191,igralec
2510894,1676221,igralec
2510894,1411125,igralec
2510894,0416673,igralec
107798,0001587,reziser
107798,0000210,igralec
107798,0000243,igralec
107798,0001731,igralec
107798,0001334,igralec
2140379,0802248,reziser
2140379,0005351,igralec
2140379,2358540,igralec
2140379,0328828,igralec
2140379,0001426,igralec
770752,0855035,reziser
770752,0000190,igralec
770752,0005028,igralec
770752,0000661,igralec
770752,1232226,igralec
2002718,0001675,reziser
2002718,0001803,igralec
2002718,0891786,igralec
2002718,0000154,igralec
2002718,0004695,igralec
389557,0000682,reziser
389557,0396924,igralec
389557,0462407,igralec
389557,0389109,igralec
389557,0717603,igralec
861689,0576987,reziser
861689,0000194,igralec
861689,0749263,igralec
861689,0305558,igralec
861689,0410832,igralec
1726669,0001243,reziser
1726669,0000190,igralec
1726669,0386472,igralec
1726669,1017334,igralec
1726669,0002006,igralec
205000,0593610,reziser
205000,0001705,igralec
205000,0001235,igralec
205000,0341176,igralec
205000,0054397,igralec
356634,0382072,reziser
356634,0005227,igralec
356634,0001349,igralec
356634,0864997,igralec
356634,0000195,igralec
164334,0848414,reziser
164334,0000151,igralec
164334,0000699,igralec
164334,0005321,igralec
164334,0048414,igralec
139239,0510731,reziser
139239,0001631,igralec
139239,0001542,igralec
139239,0937930,igralec
139239,0004875,igralec
377471,0336620,reziser
377471,0000237,igralec
377471,0000235,igralec
377471,0425005,igralec
377471,0000681,igralec
113540,0164187,reziser
113540,0280559,igralec
113540,0682399,igralec
113540,0001721,igralec
113540,1344991,igralec
345950,0384864,reziser
345950,0651706,reziser
345950,0001787,igralec
345950,0120309,igralec
345950,0492657,igralec
345950,0000317,igralec
1178663,0000095,reziser
1178663,0939697,igralec
1178663,0202970,igralec
1178663,0147147,igralec
1178663,0111845,igralec
481141,0382956,reziser
481141,0001876,igralec
481141,0001173,igralec
481141,1113550,igralec
481141,0165101,igralec
88170,0000559,reziser
88170,0000638,igralec
88170,0000559,igralec
88170,0001420,igralec
88170,0001150,igralec
970452,1068186,reziser
970452,0700856,igralec
970452,0001884,igralec
970452,1248393,igralec
970452,0000592,igralec
770703,0617042,reziser
770703,0267506,igralec
770703,0262635,igralec
770703,0310966,igralec
770703,0001100,igralec
1126618,0585011,reziser
1126618,1046097,igralec
1126618,0000148,igralec
1126618,0000473,igralec
1126618,0063800,igralec
171363,0000957,reziser
171363,0000553,igralec
171363,0001876,igralec
171363,0005562,igralec
171363,0000666,igralec
2357291,0757858,reziser
2357291,0251986,igralec
2357291,0004266,igralec
2357291,1318596,igralec
2357291,0000412,igralec
138749,0074426,reziser
138749,0666802,reziser
138749,0005076,reziser
138749,0000177,igralec
138749,0000110,igralec
138749,0001609,igralec
138749,0000800,igralec
92675,0036582,reziser
92675,0000241,igralec
92675,0316455,igralec
92675,0043994,igralec
92675,0123680,igralec
367110,0332950,reziser
367110,0451321,igralec
367110,1539666,igralec
367110,1584145,igralec
367110,1587122,igralec
253754,0000829,reziser
253754,0001772,igralec
253754,0000408,igralec
253754,0000653,igralec
253754,0000996,igralec
105812,0005421,reziser
105812,0000648,igralec
105812,0000437,igralec
105812,0001609,igralec
105812,0274508,igralec
119099,0387706,reziser
119099,0000243,igralec
119099,0000422,igralec
119099,0000661,igralec
119099,0001110,igralec
3850214,0266622,reziser
3850214,4271336,igralec
3850214,1727825,igralec
3850214,4169922,igralec
3850214,0253708,igralec
374536,0001188,reziser
374536,0000173,igralec
374536,0002071,igralec
374536,0000511,igralec
374536,0000323,igralec
1374992,0812626,reziser
1374992,0836343,igralec
1374992,0000379,igralec
1374992,0001758,igralec
1374992,0542558,igralec
427229,0223359,reziser
427229,0000190,igralec
427229,0000572,igralec
427229,0000870,igralec
427229,0103537,igralec
368709,0001081,reziser
368709,0089217,igralec
368709,0000379,igralec
368709,0000215,igralec
368709,0000285,igralec
1582507,0867127,reziser
1582507,2225369,igralec
1582507,0000223,igralec
1582507,1302735,igralec
1582507,0004743,igralec
425413,0001710,reziser
425413,0670408,igralec
425413,0628601,igralec
425413,0000279,igralec
425413,0602836,igralec
311289,0001112,reziser
311289,0479471,igralec
311289,0000244,igralec
311289,0000685,igralec
311289,0625789,igralec
162650,0005436,reziser
162650,0000168,igralec
162650,0001853,igralec
162650,0000288,igralec
162650,0942482,igralec
43265,0001379,reziser
43265,0000007,igralec
43265,0000031,igralec
43265,0605923,igralec
43265,0119988,igralec
120461,0413875,reziser
120461,0000169,igralec
120461,0000162,igralec
120461,0000451,igralec
120461,0000332,igralec
101393,0000165,reziser
101393,0000621,igralec
101393,0000287,igralec
101393,0000134,igralec
101393,0000661,igralec
120738,0394280,reziser
120738,0000198,igralec
120738,0000458,igralec
120738,0001455,igralec
120738,0000211,igralec
2436386,2410311,reziser
2436386,0484541,igralec
2436386,3733763,igralec
2436386,4722966,igralec
2436386,4103976,igralec
1186367,0574625,reziser
1186367,0950935,igralec
1186367,0365140,igralec
1186367,1713653,igralec
1186367,3241804,igralec
340377,0565336,reziser
340377,0227759,igralec
340377,0165101,igralec
340377,0134072,igralec
340377,0071345,igralec
391304,0170719,reziser
391304,0005110,igralec
391304,0001605,igralec
391304,0543383,igralec
391304,0305083,igralec
108037,0262693,reziser
108037,0347509,igralec
108037,0899953,igralec
108037,0480869,igralec
108037,0719606,igralec
1020530,1220140,reziser
1020530,0717709,igralec
1020530,1055413,igralec
1020530,0255108,igralec
1020530,1925239,igralec
133952,0001880,reziser
133952,0000243,igralec
133952,0000246,igralec
133952,0000906,igralec
133952,0001724,igralec
1591479,0566788,reziser
1591479,0915304,reziser
1591479,0891514,igralec
1591479,0761052,igralec
1591479,0785594,igralec
1591479,5266328,igralec
90863,0000217,reziser
90863,0000056,igralec
90863,0000129,igralec
90863,0001512,igralec
90863,0001726,igralec
120631,0855035,reziser
120631,0000106,igralec
120631,0001378,igralec
120631,0779084,igralec
120631,0324009,igralec
421054,0001716,reziser
421054,0461136,igralec
421054,0000620,igralec
421054,1183149,igralec
421054,0005148,igralec
88930,0528718,reziser
88930,0107281,igralec
88930,0000347,igralec
88930,0001404,igralec
88930,0000502,igralec
811080,0905154,reziser
811080,0905152,reziser
811080,0386472,igralec
811080,0289142,igralec
811080,0000207,igralec
811080,1675002,igralec
2387433,0829820,reziser
2387433,0005392,igralec
2387433,3967248,igralec
2387433,0357979,igralec
2387433,2023672,igralec
107808,0000142,reziser
107808,0000126,igralec
107808,0000142,igralec
107808,0000368,igralec
107808,0412901,igralec
1972571,0179221,reziser
1972571,0000450,igralec
1972571,1046097,igralec
1972571,0117709,igralec
1972571,0000705,igralec
1467304,1519353,reziser
1467304,0489504,igralec
1467304,2280521,igralec
1467304,2460100,igralec
1467304,2162290,igralec
1528854,1890845,reziser
1528854,0002071,igralec
1528854,0000242,igralec
1528854,0004802,igralec
1528854,0002006,igralec
329575,0002657,reziser
329575,0001497,igralec
329575,0000313,igralec
329575,0006969,igralec
329575,0177933,igralec
86066,0000338,reziser
86066,0001367,igralec
86066,0000369,igralec
86066,0001494,igralec
86066,0000664,igralec
305711,0506613,reziser
305711,0005110,igralec
305711,0005261,igralec
305711,0437283,igralec
305711,0608378,igralec
106220,0001756,reziser
106220,0001378,igralec
106220,0000471,igralec
106220,0000502,igralec
106220,0000349,igralec
952640,0384722,reziser
952640,0005134,igralec
952640,0189144,igralec
952640,0724460,igralec
952640,0528331,igralec
1082868,0235719,reziser
1082868,1358539,igralec
1082868,0004996,igralec
1082868,1551922,igralec
1082868,0379596,igralec
115963,0281598,reziser
115963,0000677,igralec
115963,0000103,igralec
115963,0000117,igralec
115963,0874086,igralec
356618,0747849,reziser
356618,0000194,igralec
356618,0922035,igralec
356618,1468254,igralec
356618,1721039,igralec
1586265,0428600,reziser
1586265,0000139,igralec
1586265,1285162,igralec
1586265,1733365,igralec
1586265,0000598,igralec
2404233,0001639,reziser
2404233,4154798,igralec
2404233,0182666,igralec
2404233,0124930,igralec
2404233,1569276,igralec
1683526,0443411,reziser
1683526,0004778,igralec
1683526,0376716,igralec
1683526,0001315,igralec
1683526,0005154,igralec
264472,0585011,reziser
264472,0000255,igralec
264472,0000168,igralec
264472,0823940,igralec
264472,0001057,igralec
272020,0527109,reziser
272020,0000602,igralec
272020,0001254,igralec
272020,0749263,igralec
272020,0123733,igralec
286112,0159507,reziser
286112,0159507,igralec
286112,0955505,igralec
286112,0939431,igralec
286112,0628806,igralec
3316948,1294036,reziser
3316948,0251986,igralec
3316948,0829576,igralec
3316948,0110168,igralec
3316948,0000491,igralec
165929,0005647,reziser
165929,0001472,igralec
165929,0004691,igralec
165929,0913460,igralec
165929,0005568,igralec
120844,0000408,reziser
120844,0001772,igralec
120844,0000408,igralec
120844,0000653,igralec
120844,0000996,igralec
219965,0001469,reziser
219965,0000246,igralec
219965,0000671,igralec
219965,0000949,igralec
219965,0004949,igralec
370986,0000777,reziser
370986,1227232,igralec
370986,0330687,igralec
370986,0000223,igralec
370986,0255175,igralec
1126590,0000318,reziser
1126590,0010736,igralec
1126590,0910607,igralec
1126590,0396812,igralec
1126590,1269983,igralec
131325,0000568,reziser
131325,0000188,igralec
131325,0000552,igralec
131325,0001287,igralec
131325,0004724,igralec
67185,0000797,reziser
67185,0002106,igralec
67185,0001069,igralec
67185,0681954,igralec
67185,0159258,igralec
150377,0000915,reziser
150377,0000171,igralec
150377,0000169,igralec
150377,0339304,igralec
150377,0918573,igralec
1242432,0003458,reziser
1242432,1713632,igralec
1242432,0105226,igralec
1242432,0397110,igralec
1242432,0291881,igralec
383028,0442109,reziser
383028,0000450,igralec
383028,0608090,igralec
383028,0931329,igralec
383028,0001416,igralec
356721,0751102,reziser
356721,0005403,igralec
356721,0000179,igralec
356721,0915208,igralec
356721,0000242,igralec
1098327,0939128,reziser
1098327,0154226,igralec
1098327,0551346,igralec
1098327,0000334,igralec
1098327,0002536,igralec
118607,0000229,reziser
118607,0005023,igralec
118607,0000190,igralec
118607,0000164,igralec
118607,0000151,igralec
423977,0689343,reziser
423977,0947338,igralec
423977,0000375,igralec
423977,0204706,igralec
423977,0993507,igralec
315983,1166926,reziser
315983,0000124,igralec
315983,0001426,igralec
315983,0253035,igralec
315983,0004920,igralec
2370248,2308774,reziser
2370248,0488953,igralec
2370248,0877555,igralec
2370248,0302330,igralec
2370248,3239803,igralec
119925,0000126,reziser
119925,0000126,igralec
119925,0001599,igralec
119925,0005478,igralec
119925,0931404,igralec
1341167,0606439,reziser
1341167,0011451,igralec
1341167,1981893,igralec
1341167,2253821,igralec
1341167,2468782,igralec
420294,0509448,reziser
420294,0108287,igralec
420294,0093589,igralec
420294,1401531,igralec
420294,0359623,igralec
1352824,0000382,reziser
1352824,0000194,igralec
1352824,1086543,igralec
1352824,0000553,igralec
1352824,1302735,igralec
971209,0878638,reziser
971209,0000170,igralec
971209,0001872,igralec
971209,0648249,igralec
971209,0760989,igralec
61184,0001566,reziser
61184,0000072,igralec
61184,0000009,igralec
61184,0001719,igralec
61184,0006800,igralec
2358891,0815204,reziser
2358891,0785842,igralec
2358891,0893872,igralec
2358891,0272677,igralec
2358891,0117911,igralec
119190,0918873,reziser
119190,0000409,igralec
119190,0005182,igralec
119190,0002006,igralec
119190,0745780,igralec
113481,0519434,reziser
113481,0000206,igralec
113481,0000185,igralec
113481,0000539,igralec
113481,0001384,igralec
416315,0572562,reziser
416315,0680667,igralec
416315,0536476,igralec
416315,1040961,igralec
416315,0418877,igralec
443489,0174374,reziser
443489,0461498,igralec
443489,0004937,igralec
443489,0000552,igralec
443489,0000418,igralec
119051,0848414,reziser
119051,0000164,igralec
119051,0000285,igralec
119051,0000512,igralec
119051,0674782,igralec
105665,0000186,reziser
105665,0498247,igralec
105665,0936403,igralec
105665,0000749,igralec
105665,0000796,igralec
2866360,0126096,reziser
2866360,2032150,igralec
2866360,0827561,igralec
2866360,0107183,igralec
2866360,0001286,igralec
3195644,1191481,reziser
3195644,0000551,igralec
3195644,2640887,igralec
3195644,0760151,igralec
3195644,1191481,igralec
245562,0000247,reziser
245562,0000115,igralec
245562,0063440,igralec
245562,0001780,igralec
245562,0001187,igralec
102492,0956052,reziser
102492,0001043,igralec
102492,0000346,igralec
102492,0000101,igralec
102492,0000130,igralec
120791,0001162,reziser
120791,0000113,igralec
120791,0000173,igralec
120791,0000330,igralec
120791,0001848,igralec
414852,0603628,reziser
414852,0706220,igralec
414852,1042642,igralec
414852,0195049,igralec
414852,1098947,igralec
1588334,0243231,reziser
1588334,0243233,reziser
1588334,0781981,igralec
1588334,1159180,igralec
1588334,0339460,igralec
1588334,0000215,igralec
1491044,1033517,reziser
1491044,0788335,igralec
1491044,0262635,igralec
1491044,0290556,igralec
1491044,0000213,igralec
102975,0583292,reziser
102975,0000638,igralec
102975,0000559,igralec
102975,0001420,igralec
102975,0001150,igralec
1528071,0014960,reziser
1528071,0705356,igralec
1528071,1017334,igralec
1528071,1540404,igralec
1528071,1725848,igralec
59113,0000180,reziser
59113,0001725,igralec
59113,0001046,igralec
59113,0001036,igralec
59113,0001768,igralec
1860213,0563243,reziser
1860213,0000134,igralec
1860213,1374980,igralec
1860213,3614913,igralec
1860213,2201555,igralec
151137,0000108,reziser
151137,0000170,igralec
151137,0000518,igralec
151137,0012683,igralec
151137,0019336,igralec
1245112,0049371,reziser
1245112,0687042,reziser
1245112,3536229,igralec
1245112,0892299,igralec
1245112,0971334,igralec
1245112,0143032,igralec
364517,1367933,reziser
364517,0133899,igralec
364517,0182839,igralec
364517,1392135,igralec
364517,0495470,igralec
1172233,0000106,reziser
1172233,0680983,igralec
1172233,0000106,igralec
1172233,1325419,igralec
1172233,3080981,igralec
66026,0000265,reziser
66026,0000661,igralec
66026,0001285,igralec
66026,0000643,igralec
66026,0001419,igralec
112682,0001988,reziser
112682,0000466,reziser
112682,0000579,igralec
112682,0256399,igralec
112682,0900136,igralec
112682,0684500,igralec
841046,0440458,reziser
841046,0000604,igralec
841046,0278979,igralec
841046,0472710,igralec
841046,0269542,igralec
1489889,1098493,reziser
1489889,0425005,igralec
1489889,0366389,igralec
1489889,0630379,igralec
1489889,0752407,igralec
130018,0134176,reziser
130018,0001349,igralec
130018,0005327,igralec
130018,0005275,igralec
130018,0001616,igralec
235198,0586281,reziser
235198,0410903,igralec
235198,0793402,igralec
235198,0768017,igralec
235198,0475165,igralec
113071,0958387,reziser
113071,0000125,igralec
113071,0000152,igralec
113071,0000566,igralec
113071,0002027,igralec
93010,0001490,reziser
93010,0000140,igralec
93010,0000335,igralec
93010,0000271,igralec
93010,0490477,igralec
91790,0222043,reziser
91790,0000208,igralec
91790,0001083,igralec
91790,0001765,igralec
91790,0001633,igralec
147612,0001754,reziser
147612,0011038,igralec
147612,0001484,igralec
147612,0000450,igralec
147612,0048414,igralec
1226753,0006960,reziser
1226753,0000545,igralec
1226753,0941777,igralec
1226753,0929489,igralec
1226753,0001354,igralec
4172430,0000881,reziser
4172430,1024677,igralec
4172430,1032567,igralec
4172430,0197647,igralec
4172430,0219292,igralec
1121096,0091076,reziser
1121096,1602660,igralec
1121096,0000194,igralec
1121096,0000313,igralec
1121096,2539953,igralec
101862,0796124,reziser
101862,0000188,igralec
101862,0000473,igralec
101862,0001737,igralec
101862,0931090,igralec
338095,0014960,reziser
338095,0208426,igralec
338095,0494069,igralec
338095,0619600,igralec
338095,0451076,igralec
2082197,1397301,reziser
2082197,1633541,igralec
2082197,1231899,igralec
2082197,2299825,igralec
2082197,0795661,igralec
1268799,0833889,reziser
1268799,0671980,igralec
1268799,0158626,igralec
1268799,0000439,igralec
1268799,0652663,igralec
100263,0000108,reziser
100263,0001594,igralec
100263,0244019,igralec
100263,0284938,igralec
100263,1016405,igralec
1371150,0506613,reziser
1371150,0000867,igralec
1371150,0275486,igralec
1371150,0000404,igralec
1371150,3485845,igralec
88161,0000165,reziser
88161,0000158,igralec
88161,0000435,igralec
88161,0506405,igralec
88161,0001006,igralec
414055,0001408,reziser
414055,0000949,igralec
414055,0654110,igralec
414055,0001691,igralec
414055,0003244,igralec
112579,0000142,reziser
112579,0000142,igralec
112579,0000658,igralec
112579,0179960,igralec
112579,0805789,igralec
113243,0812200,reziser
113243,0001538,igralec
113243,0001401,igralec
113243,0103038,igralec
113243,0000498,igralec
2377322,0220600,reziser
2377322,0051509,igralec
2377322,1183149,igralec
2377322,1601397,igralec
2377322,2421211,igralec
1278340,2482088,reziser
1278340,1355643,igralec
1278340,2297067,igralec
1278340,0803928,igralec
1278340,0388473,igralec
115734,0027572,reziser
115734,0005561,igralec
115734,0005562,igralec
115734,0235684,igralec
115734,0288800,igralec
1605717,1049433,reziser
1605717,1055413,igralec
1605717,1727304,igralec
1605717,0350454,igralec
1605717,0111757,igralec
433387,0043742,reziser
433387,0000288,igralec
433387,0519456,igralec
433387,0135585,igralec
433387,0286331,igralec
486551,0151540,reziser
486551,0151540,igralec
486551,0373571,igralec
486551,0501399,igralec
486551,0815418,igralec
185014,0000436,reziser
185014,0000140,igralec
185014,0001497,igralec
185014,0000531,igralec
185014,0000375,igralec
866439,0917992,reziser
866439,0001131,igralec
866439,1157358,igralec
