film,oseba,vloga
1637706,6969,igralec
1637706,221046,igralec
1637706,673400,reziser
1637706,748620,igralec
1637706,838267,igralec
1637725,242,igralec
1637725,5109,igralec
1637725,532235,igralec
1637725,532235,reziser
1637725,570364,igralec
1638002,177396,igralec
1638002,228542,reziser
1638002,1785575,igralec
1638002,2934314,igralec
1638002,3510471,igralec
1638355,5363,reziser
1638355,147147,igralec
1638355,2309517,igralec
1638355,2539953,igralec
1638355,4456120,igralec
1645170,604,igralec
1645170,1426,igralec
1645170,56187,igralec
1645170,153078,reziser
1645170,267506,igralec
1646971,949,igralec
1646971,59431,igralec
1646971,124930,igralec
1646971,213450,reziser
1646971,272401,igralec
1646987,146,igralec
1646987,553,igralec
1646987,509448,reziser
1646987,683253,igralec
1646987,941777,igralec
1648179,161,igralec
1648179,1857,igralec
1648179,178997,reziser
1648179,314524,igralec
1648179,416673,igralec
1648190,190,igralec
1648190,252961,igralec
1648190,371660,igralec
1648190,1064048,reziser
1648190,6999211,igralec
1649419,191,igralec
1649419,915208,igralec
1649419,1291105,reziser
1649419,3009594,igralec
1649419,4043618,igralec
1650062,9190,reziser
1650062,151419,igralec
1650062,1102577,igralec
1650062,1404488,igralec
1650062,1525807,igralec
1650554,120,igralec
1650554,905592,reziser
1650554,1093951,igralec
1650554,1631269,igralec
1650554,2395586,igralec
1655420,110,igralec
1655420,566,igralec
1655420,193508,reziser
1655420,931329,igralec
1655420,1519666,igralec
1655441,148,igralec
1655441,834,igralec
1655441,401264,igralec
1655441,515116,igralec
1655441,1767218,reziser
1655442,342,igralec
1655442,422,igralec
1655442,67367,igralec
1655442,241121,igralec
1655442,371890,reziser
1655460,98,igralec
1655460,15196,igralec
1655460,748620,igralec
1655460,857620,igralec
1655460,906476,reziser
1656190,1697,igralec
1656190,5458,igralec
1656190,121559,igralec
1656190,945026,reziser
1656190,4313845,igralec
1657507,3244,igralec
1657507,89485,igralec
1657507,576298,reziser
1657507,757855,igralec
1657507,890232,igralec
1659337,154716,reziser
1659337,503567,igralec
1659337,748620,igralec
1659337,914612,igralec
1659337,3009232,igralec
1661199,110,reziser
1661199,307,igralec
1661199,949,igralec
1661199,534635,igralec
1661199,4141252,igralec
1663202,138,igralec
1663202,327944,reziser
1663202,362766,igralec
1663202,1727304,igralec
1663202,2401020,igralec
1663662,206359,igralec
1663662,252961,igralec
1663662,402271,igralec
1663662,452860,igralec
1663662,868219,reziser
1666801,5049,igralec
1666801,926165,igralec
1666801,1847738,reziser
1666801,2064412,igralec
1666801,2254074,igralec
1667353,210,igralec
1667353,1447,igralec
1667353,802248,reziser
1667353,2309517,igralec
1667353,2934314,igralec
1667889,491,igralec
1667889,1459,igralec
1667889,5380,igralec
1667889,553942,reziser
1667889,862211,reziser
1667889,2106637,igralec
1670345,437,igralec
1670345,251986,igralec
1670345,504642,reziser
1670345,749263,igralec
1670345,996669,igralec
1673434,4906,igralec
1673434,174374,reziser
1673434,829576,igralec
1673434,1210124,igralec
1673434,1500155,igralec
1674771,1143,igralec
1674771,4978,igralec
1674771,175305,igralec
1674771,254120,reziser
1674771,1483196,igralec
1675192,788335,igralec
1675192,924154,igralec
1675192,1567113,igralec
1675192,2158772,reziser
1675192,3964962,igralec
1675434,167388,igralec
1675434,494504,igralec
1675434,619923,reziser
1675434,865918,reziser
1675434,1082477,igralec
1675434,1109153,igralec
1677720,229,reziser
1677720,578853,igralec
1677720,2913119,igralec
1677720,4446467,igralec
1677720,4972453,igralec
1682180,173,igralec
1682180,551,igralec
1682180,328828,igralec
1682180,661791,reziser
1682180,1985859,igralec
1683526,1315,igralec
1683526,4778,igralec
1683526,5154,igralec
1683526,376716,igralec
1683526,443411,reziser
1690953,973,igralec
1690953,136797,igralec
1690953,719208,reziser
1690953,1325419,igralec
1690953,1388927,igralec
1690953,1853544,reziser
1692486,149,igralec
1692486,591,reziser
1692486,604,igralec
1692486,701,igralec
1692486,910607,igralec
1700841,8533,igralec
1700841,736622,igralec
1700841,862911,reziser
1700841,970447,reziser
1700841,1325419,igralec
1700841,1706767,igralec
1702439,2120,reziser
1702439,241049,igralec
1702439,1130627,igralec
1702439,2256017,igralec
1702439,2584600,igralec
1706593,430107,igralec
1706593,446672,igralec
1706593,2503633,reziser
1706593,2851530,igralec
1706593,3887625,igralec
1706620,438,igralec
1706620,68260,igralec
1706620,94435,reziser
1706620,262635,igralec
1706620,842770,igralec
1707386,128,igralec
1707386,4266,igralec
1707386,393799,reziser
1707386,413168,igralec
1707386,1086543,igralec
1711425,524190,reziser
1711425,601859,reziser
1711425,942792,igralec
1711425,1886602,igralec
1711425,1947831,igralec
1711425,2014390,igralec
1714206,492,igralec
1714206,151419,igralec
1714206,940362,igralec
1714206,1242054,reziser
1714206,1886602,igralec
1714915,457,igralec
1714915,464,reziser
1714915,842770,igralec
1714915,1089991,igralec
1714915,1985859,igralec
1716772,118617,igralec
1716772,1414582,reziser
1716772,3002919,igralec
1716772,3020713,igralec
1716772,3022504,igralec
1723121,98,igralec
1723121,731075,igralec
1723121,837177,igralec
1723121,1098493,reziser
1723121,1159180,igralec
1723811,197647,igralec
1723811,1055413,igralec
1723811,1659547,igralec
1723811,2588606,reziser
1723811,3046705,igralec
1726669,190,igralec
1726669,1243,reziser
1726669,2006,igralec
1726669,386472,igralec
1726669,1017334,igralec
1727388,1057,igralec
1727388,5049,igralec
1727388,136797,igralec
1727388,269542,reziser
1727388,711110,reziser
1727388,1455681,igralec
1731141,148,igralec
1731141,4303,reziser
1731141,1113550,igralec
1731141,2633535,igralec
1731141,2794962,igralec
1735898,234,igralec
1735898,829576,igralec
1735898,1165110,igralec
1735898,2782185,reziser
1735898,3510471,igralec
1740707,4217,reziser
1740707,293804,igralec
1740707,422151,igralec
1740707,639016,igralec
1740707,3331177,igralec
1748122,195,igralec
1748122,246,igralec
1748122,27572,reziser
1748122,4442068,igralec
1748122,4442319,igralec
1758830,5182,igralec
1758830,31976,reziser
1758830,748620,igralec
1758830,2654829,igralec
1758830,2957717,igralec
1764234,93,igralec
1764234,501,igralec
1764234,231596,reziser
1764234,420955,igralec
1764234,1058940,igralec
1764651,230,igralec
1764651,241,igralec
1764651,922346,reziser
1764651,1330276,igralec
1764651,2955013,igralec
1772341,604,igralec
1772341,528331,igralec
1772341,601781,reziser
1772341,798971,igralec
1772341,1442113,igralec
1778304,1053580,igralec
1778304,1160962,reziser
1778304,1413364,reziser
1778304,1584283,igralec
1778304,2166469,igralec
1778304,3785503,igralec
1781769,179,igralec
1781769,461136,igralec
1781769,532193,igralec
1781769,942504,reziser
1781769,1093951,igralec
1781922,112,igralec
1781922,5562,igralec
1781922,235719,reziser
1781922,1128572,igralec
1781922,4158922,igralec
1790809,136,igralec
1790809,849,igralec
1790809,1691,igralec
1790809,89217,igralec
1790809,1461392,reziser
1790809,1650283,reziser
1790864,1032473,igralec
1790864,1226871,reziser
1790864,2401020,igralec
1790864,2546012,igralec
1790864,3729721,igralec
1790885,941,reziser
1790885,249291,igralec
1790885,695435,igralec
1790885,835016,igralec
1790885,1567113,igralec
1790886,1518,igralec
1790886,2071,igralec
1790886,5366,reziser
1790886,302108,igralec
1790886,837177,igralec
1791528,759,reziser
1791528,982,igralec
1791528,1618,igralec
1791528,5562,igralec
1791528,2239702,igralec
1798684,1845,igralec
1798684,298807,reziser
1798684,350453,igralec
1798684,1046097,igralec
1798684,4802218,igralec
1798709,1618,igralec
1798709,5069,reziser
1798709,10736,igralec
1798709,424060,igralec
1798709,1913734,igralec
1800241,288,igralec
1800241,10736,igralec
1800241,177896,igralec
1800241,751102,reziser
1800241,2225369,igralec
1800246,430107,igralec
1800246,1374980,igralec
1800246,1782299,igralec
1800246,1886602,igralec
1800246,3230448,reziser
1809398,1401,reziser
1809398,1330560,igralec
1809398,1727304,igralec
1809398,1925239,igralec
1809398,2032193,igralec
1815862,226,igralec
1815862,219292,igralec
1815862,645683,igralec
1815862,796117,reziser
1815862,1535523,igralec
1817273,161834,reziser
1817273,177896,igralec
1817273,331516,igralec
1817273,578949,igralec
1817273,3995471,igralec
1821549,1136,igralec
1821549,287182,igralec
1821549,644022,igralec
1821549,668247,reziser
1821549,820053,igralec
1821694,164,igralec
1821694,246,igralec
1821694,518,igralec
1821694,545,igralec
1821694,661751,reziser
1823672,244,igralec
1823672,88955,reziser
1823672,413168,igralec
1823672,1663205,igralec
1823672,2353862,igralec
1825683,430107,igralec
1825683,1569276,igralec
1825683,1775091,igralec
1825683,2143282,igralec
1825683,3363032,reziser
1832382,368689,igralec
1832382,1410815,reziser
1832382,1486911,igralec
1832382,1818216,igralec
1832382,4299147,igralec
1839492,104,igralec
1839492,906,igralec
1839492,200452,igralec
1839492,206760,reziser
1839492,267512,reziser
1839492,1443740,igralec
1840309,701,igralec
1840309,940362,igralec
1840309,1139726,reziser
1840309,2541974,igralec
1840309,3772243,igralec
1840417,598,igralec
1840417,177896,igralec
1840417,460206,reziser
1840417,757855,igralec
1840417,1312575,igralec
1840417,1600872,reziser
1843866,168,igralec
1843866,602,igralec
1843866,262635,igralec
1843866,424060,igralec
1843866,751577,reziser
1843866,751648,reziser
1853728,138,igralec
1853728,233,reziser
1853728,4937,igralec
1853728,910607,igralec
1853728,913488,igralec
1853739,1410105,igralec
1853739,1417392,reziser
1853739,1801800,igralec
1853739,1846132,igralec
1853739,2431167,igralec
1854564,277213,igralec
1854564,294457,reziser
1854564,503567,igralec
1854564,1040365,igralec
1854564,1275259,igralec
1855199,43742,reziser
1855199,350453,igralec
1855199,447695,igralec
1855199,671567,igralec
1855199,1065229,igralec
1855325,170,igralec
1855325,27271,reziser
1855325,347149,igralec
1855325,735442,igralec
1855325,2954597,igralec
1856101,148,igralec
1856101,331516,igralec
1856101,898288,reziser
1856101,1176985,igralec
1856101,1869101,igralec
1859650,95,igralec
1859650,95,reziser
1859650,4851,igralec
1859650,251986,igralec
1859650,680983,igralec
1860213,134,igralec
1860213,563243,reziser
1860213,1374980,igralec
1860213,2201555,igralec
1860213,3614913,igralec
1860353,168,igralec
1860353,5351,igralec
1860353,316079,igralec
1860353,748973,igralec
1860353,1659741,reziser
1860357,242,igralec
1860357,621,igralec
1860357,916,reziser
1860357,3069,igralec
1860357,341174,igralec
1862079,243233,igralec
1862079,1119880,reziser
1862079,2159926,igralec
1862079,2201555,igralec
1862079,4175221,igralec
1872181,4937,igralec
1872181,316079,igralec
1872181,1297015,igralec
1872181,1940449,igralec
1872181,1989536,reziser
1872194,375,igralec
1872194,380,igralec
1872194,671,igralec
1872194,229694,reziser
1872194,267812,igralec
1877832,1741,reziser
1877832,1772,igralec
1877832,5212,igralec
1877832,413168,igralec
1877832,564215,igralec
1878870,1718,igralec
1878870,2609807,reziser
1878870,2794962,igralec
1878870,4296357,igralec
1878870,4726634,igralec
1895587,474,igralec
1895587,630,igralec
1895587,565336,reziser
1895587,749263,igralec
1895587,1046097,igralec
1899353,1146705,igralec
1899353,1228805,igralec
1899353,1902766,igralec
1899353,2153088,reziser
1899353,3299397,igralec
1904996,182,igralec
1904996,431,reziser
1904996,560,igralec
1904996,4821,igralec
1904996,5458,igralec
1905041,4874,igralec
1905041,425005,igralec
1905041,510912,reziser
1905041,735442,igralec
1905041,908094,igralec
1907668,243,igralec
1907668,332,igralec
1907668,422,igralec
1907668,709,reziser
1907668,1229204,igralec
1911644,932,igralec
1911644,4820,igralec
1911644,26442,reziser
1911644,1113550,igralec
1911644,2065398,igralec
1911658,201509,reziser
1911658,569891,igralec
1911658,970447,igralec
1911658,971017,igralec
1911658,971239,reziser
1911658,3735491,igralec
1912398,1281,reziser
1912398,615063,igralec
1912398,1561547,igralec
1912398,1827469,igralec
1912398,2624176,igralec
1915581,190,igralec
1915581,1752,reziser
1915581,1475594,igralec
1915581,1601397,igralec
1915581,1641117,igralec
1921064,662,igralec
1921064,15382,igralec
1921064,27271,reziser
1921064,115161,igralec
1921064,3229685,igralec
1922777,160,igralec
1922777,669,igralec
1922777,220600,reziser
1922777,710447,igralec
1922777,1628115,igralec
1924396,661,igralec
1924396,1691,igralec
1924396,836343,igralec
1924396,868153,reziser
1924396,1679778,igralec
1924429,965,reziser
1924429,1993,igralec
1924429,206257,igralec
1924429,564215,igralec
1924429,764527,igralec
1924435,339004,reziser
1924435,915458,igralec
1924435,1443527,igralec
1924435,2159926,igralec
1924435,2400045,igralec
1931533,437,igralec
1931533,686,igralec
1931533,5377,igralec
1931533,268199,igralec
1931533,1732981,reziser
1935179,190,igralec
1935179,1731,igralec
1935179,2158772,reziser
1935179,4446467,igralec
1935179,5015107,igralec
1935859,168,igralec
1935859,318,reziser
1935859,1132,igralec
1935859,1200692,igralec
1935859,2633535,igralec
1937390,1250,igralec
1937390,1745,igralec
1937390,1885,reziser
1937390,479471,igralec
1937390,5237479,igralec
1939659,194,igralec
1939659,5303,reziser
1939659,234668,igralec
1939659,1631269,igralec
1939659,3538539,igralec
1951261,58581,igralec
1951261,177896,igralec
1951261,302108,igralec
1951261,680846,reziser
1951261,1159180,igralec
1951264,450,igralec
1951264,1242688,igralec
1951264,1349376,reziser
1951264,2225369,igralec
1951264,2955013,igralec
1951265,437,igralec
1951265,1242688,igralec
1951265,1349376,reziser
1951265,2225369,igralec
1951265,2955013,igralec
1951266,437,igralec
1951266,1242688,igralec
1951266,1349376,reziser
1951266,2225369,igralec
1951266,2955013,igralec
1954470,48075,igralec
1954470,223606,igralec
1954470,440604,reziser
1954470,1596350,igralec
1954470,3190246,igralec
1956620,139,igralec
1956620,440458,reziser
1956620,781981,igralec
1956620,1117791,igralec
1956620,2608689,igralec
1959490,124,igralec
1959490,128,igralec
1959490,164,igralec
1959490,4716,reziser
1959490,914612,igralec
1959563,168,igralec
1959563,198,igralec
1959563,5351,igralec
1959563,400850,reziser
1959563,1392388,igralec
1964418,123,igralec
1964418,83348,reziser
1964418,491402,igralec
1964418,1429380,igralec
1964418,3864163,igralec
1972571,450,igralec
1972571,705,igralec
1972571,117709,igralec
1972571,179221,reziser
1972571,1046097,igralec
1972591,179,igralec
1972591,5023,igralec
1972591,5363,reziser
1972591,402271,igralec
1972591,2793591,igralec
1974419,206,igralec
1974419,376716,igralec
1974419,716347,reziser
1974419,1102577,igralec
1974419,3194762,igralec
1979320,165,reziser
1979320,117709,igralec
1979320,487884,igralec
1979320,1165110,igralec
1979320,1312575,igralec
1979388,531,igralec
1979388,812307,reziser
1979388,942482,igralec
1979388,4455823,igralec
1979388,5558187,igralec
1980209,242,igralec
1980209,881,reziser
1980209,1724,igralec
1980209,425005,igralec
1980209,1107001,igralec
1980929,138809,reziser
1980929,461136,igralec
1980929,749263,igralec
1980929,1747013,igralec
1980929,2794962,igralec
1981115,204,igralec
1981115,1745,igralec
1981115,851930,reziser
1981115,1089991,igralec
1981115,1165110,igralec
1981128,2041,reziser
1981128,124930,igralec
1981128,180411,igralec
1981128,487884,igralec
1981128,836343,igralec
1981677,447695,igralec
1981677,601337,reziser
1981677,811242,igralec
1981677,2313103,igralec
1981677,2319871,igralec
1985949,443505,reziser
1985949,717678,reziser
1985949,748973,igralec
1985949,837177,igralec
1985949,1144419,igralec
1985949,1265802,igralec
1985966,439,igralec
1985966,267506,igralec
1985966,287182,igralec
1985966,352778,igralec
1985966,970606,reziser
1985966,2329165,reziser
2002718,154,igralec
2002718,1675,reziser
2002718,1803,igralec
2002718,4695,igralec
2002718,891786,igralec
2004420,1435,igralec
2004420,126284,igralec
2004420,736622,igralec
2004420,831557,reziser
2004420,1374980,igralec
2005151,680846,reziser
2005151,1706767,igralec
2005151,1816775,igralec
2005151,1886602,igralec
2005151,3111373,igralec
2015381,4874,igralec
2015381,177896,igralec
2015381,348181,reziser
2015381,695435,igralec
2015381,757855,igralec
2017038,602,igralec
2017038,1170855,reziser
2023587,182666,igralec
2023587,615592,reziser
2023587,1567113,igralec
2023587,2743784,igralec
2023587,4719471,igralec
2024432,867,igralec
2024432,1605,igralec
2024432,158626,igralec
2024432,565250,igralec
2024432,1164861,reziser
2024469,194,igralec
2024469,553,igralec
2024469,1058940,igralec
2024469,1429471,reziser
2024469,1890784,igralec
2024544,93,igralec
2024544,252230,igralec
2024544,931324,igralec
2024544,1055413,igralec
2024544,2588606,reziser
2034800,353,igralec
2034800,354,igralec
2034800,490489,igralec
2034800,955443,reziser
2034800,1320897,igralec
2042568,422,igralec
2042568,1053,reziser
2042568,1054,reziser
2042568,1209966,igralec
2042568,1330560,igralec
2042568,1659547,igralec
2053463,179,igralec
2053463,1752,reziser
2053463,1876,igralec
2053463,1475594,igralec
2053463,1913734,igralec
2057392,545,igralec
2057392,614,igralec
2057392,4303,reziser
2057392,666739,igralec
2057392,5831542,igralec
2080374,701,igralec
2080374,965,reziser
2080374,1099,igralec
2080374,736622,igralec
2080374,1055413,igralec
2082197,795661,igralec
2082197,1231899,igralec
2082197,1397301,reziser
2082197,1633541,igralec
2082197,2299825,igralec
2084970,328828,igralec
2084970,461136,igralec
2084970,878763,reziser
2084970,1212722,igralec
2084970,1395602,igralec
2094766,460,igralec
2094766,182839,igralec
2094766,322407,igralec
2094766,1055413,igralec
2094766,2355933,reziser
2096672,120,igralec
2096672,1099,igralec
2096672,268370,reziser
2096672,268380,reziser
2096672,390229,igralec
2096672,1443527,igralec
2096673,85400,igralec
2096673,215455,reziser
2096673,230032,reziser
2096673,352778,igralec
2096673,688132,igralec
2096673,1411676,igralec
2101441,5101,reziser
2101441,1227814,igralec
2101441,1411125,igralec
2101441,1667364,igralec
2101441,2540339,igralec
2103281,198,igralec
2103281,5392,igralec
2103281,716257,reziser
2103281,785227,igralec
2103281,2240346,igralec
2106476,488917,igralec
2106476,586568,igralec
2106476,899121,reziser
2106476,5038871,igralec
2106476,5039026,igralec
2109248,242,igralec
2109248,881,reziser
2109248,1804,igralec
2109248,2443758,igralec
2109248,2930503,igralec
2119532,154,reziser
2119532,941777,igralec
2119532,1940449,igralec
2119532,1954240,igralec
2119532,3478396,igralec
2120120,1060,reziser
2120120,1191,igralec
2120120,227759,igralec
2120120,416673,igralec
2120120,1157358,igralec
2125435,1022455,reziser
2125435,3017611,igralec
2125435,3017935,igralec
2125435,4832920,igralec
2125435,4833412,igralec
2126355,1303,igralec
2126355,425005,igralec
2126355,679031,reziser
2126355,1275259,igralec
2126355,2686262,igralec
2132285,1068,reziser
2132285,914612,igralec
2132285,3441152,igralec
2132285,4583512,igralec
2132285,4903197,igralec
2140373,158,igralec
2140373,668,igralec
2140373,268199,igralec
2140373,359387,reziser
2140373,4003520,igralec
2140379,1426,igralec
2140379,5351,igralec
2140379,328828,igralec
2140379,802248,reziser
2140379,2358540,igralec
2140479,255,igralec
2140479,447695,igralec
2140479,640334,reziser
2140479,799777,igralec
2140479,1256532,igralec
2170439,98,igralec
2170439,867,igralec
2170439,206359,igralec
2170439,837177,igralec
2170439,1890845,reziser
2170593,195,igralec
2170593,565250,igralec
2170593,577647,reziser
2170593,915208,igralec
2170593,5897057,igralec
2172934,126,igralec
2172934,1567,igralec
2172934,629334,reziser
2172934,1720028,igralec
2172934,2794962,igralec
2177771,123,igralec
2177771,123,reziser
2177771,195,igralec
2177771,354,igralec
2177771,949,igralec
2179116,644406,igralec
2179116,2030779,igralec
2179116,2773059,igralec
2179116,3538718,igralec
2179116,3611349,reziser
2179136,142,reziser
2179136,177896,igralec
2179136,973177,igralec
2179136,1092227,igralec
2179136,6518675,igralec
2180411,658,igralec
2180411,447695,igralec
2180411,551128,reziser
2180411,1289434,igralec
2180411,1517976,igralec
2184339,160,igralec
2184339,218621,reziser
2184339,372176,igralec
2184339,1370269,igralec
2184339,2560043,igralec
2191701,1191,igralec
2191701,1674,igralec
2191701,5450,igralec
2191701,240797,reziser
2191701,416673,igralec
2193215,139,igralec
2193215,631,reziser
2193215,849,igralec
2193215,4851,igralec
2193215,1055413,igralec
2194499,193485,reziser
2194499,631490,igralec
2194499,1046097,igralec
2194499,1727304,igralec
2194499,3575723,igralec
2199571,352,igralec
2199571,438,igralec
2199571,553,igralec
2199571,1172478,igralec
2199571,1429471,reziser
2203939,139,igralec
2203939,1024,reziser
2203939,5182,igralec
2203939,182666,igralec
2203939,4478322,igralec
2205697,124,igralec
2205697,1427,igralec
2205697,1822659,igralec
2205697,1837748,reziser
2205697,2934314,igralec
2209418,160,igralec
2209418,365,igralec
2209418,500,reziser
2209418,2089090,igralec
2209418,3987673,igralec
2209764,136,igralec
2209764,151,igralec
2209764,2892,reziser
2209764,356017,igralec
2209764,614165,igralec
2224026,182,igralec
2224026,188,igralec
2224026,426333,reziser
2224026,1433588,igralec
2224026,1982597,igralec
2226417,1347,igralec
2226417,5417,igralec
2226417,126284,igralec
2226417,933940,igralec
2226417,1490123,reziser
2229499,194,igralec
2229499,1103,igralec
2229499,330687,igralec
2229499,330687,reziser
2229499,424060,igralec
2231461,15196,igralec
2231461,365140,igralec
2231461,425005,igralec
2231461,604742,igralec
2231461,679031,reziser
2234155,681,igralec
2234155,5562,igralec
2234155,126284,igralec
2234155,506613,reziser
2234155,541902,igralec
2239822,108,reziser
2239822,654110,igralec
2239822,1982597,igralec
2239822,2851530,igralec
2239822,5353321,igralec
2241351,123,igralec
2241351,149,reziser
2241351,210,igralec
2241351,922035,igralec
2241351,1925239,igralec
2245084,12523,igralec
2245084,930261,reziser
2245084,1512166,igralec
2245084,2320658,reziser
2245084,2554352,igralec
2245084,3994407,igralec
2250912,375,igralec
2250912,474,igralec
2250912,673,igralec
2250912,1218281,reziser
2250912,4043618,igralec
2265171,2153088,reziser
2265171,2680798,igralec
2265171,3022653,igralec
2265171,3299397,igralec
2265171,3345670,igralec
2267968,163,igralec
2267968,1401,igralec
2267968,85312,igralec
2267968,186505,igralec
2267968,950775,reziser
2267968,1868917,reziser
2267998,255,igralec
2267998,399,reziser
2267998,439,igralec
2267998,683253,igralec
2267998,1347153,igralec
2277860,983,igralec
2277860,1122,igralec
2277860,4056,reziser
2277860,533691,reziser
2277860,642145,igralec
2277860,647698,igralec
2278388,146,igralec
2278388,719,igralec
2278388,4778,igralec
2278388,23832,igralec
2278388,27572,reziser
2278871,444244,reziser
2278871,444248,igralec
2278871,714534,igralec
2278871,2244205,igralec
2278871,2650819,igralec
2283362,85312,igralec
2283362,366389,igralec
2283362,425005,igralec
2283362,440458,reziser
2283362,2394794,igralec
2293640,113,igralec
2293640,474,igralec
2293640,49633,reziser
2293640,358316,igralec
2293640,1853544,igralec
2293640,1853544,reziser
2294449,1084,igralec
2294449,520488,reziser
2294449,588087,reziser
2294449,644406,igralec
2294449,1475594,igralec
2294449,1706767,igralec
2294629,68338,igralec
2294629,118333,reziser
2294629,579953,igralec
2294629,1265802,igralec
2294629,1601644,reziser
2294629,2676147,igralec
2302755,151,igralec
2302755,291,igralec
2302755,1173,igralec
2302755,124930,igralec
2302755,298807,reziser
2304933,1631269,igralec
2304933,2128335,reziser
2304933,2832703,igralec
2304933,3173395,igralec
2304933,4388400,igralec
2305051,368,igralec
2305051,451,igralec
2305051,702,igralec
2305051,401264,igralec
2305051,885249,reziser
2310332,949,igralec
2310332,1392,reziser
2310332,5212,igralec
2310332,35514,igralec
2310332,293509,igralec
2312718,213,igralec
2312718,1219,reziser
2312718,5458,igralec
2312718,98378,igralec
2312718,290556,igralec
2316204,631,reziser
2316204,1082,igralec
2316204,1055413,igralec
2316204,1144419,igralec
2316204,2239702,igralec
2316411,618,igralec
2316411,300589,igralec
2316411,350453,igralec
2316411,491259,igralec
2316411,898288,reziser
2321549,204583,igralec
2321549,448768,reziser
2321549,568399,igralec
2321549,2989873,igralec
2321549,5231168,igralec
2322441,383,igralec
2322441,424848,igralec
2322441,853374,reziser
2322441,1946193,igralec
2322441,3037833,igralec
2333784,104,igralec
2333784,230,igralec
2333784,1472,igralec
2333784,5458,igralec
2333784,400850,reziser
2334649,243806,igralec
2334649,246686,igralec
2334649,430107,igralec
2334649,818055,igralec
2334649,3363032,reziser
2334873,95,reziser
2334873,285,igralec
2334873,949,igralec
2334873,765597,igralec
2334873,1020089,igralec
2334879,386,reziser
2334879,4937,igralec
2334879,164809,igralec
2334879,350454,igralec
2334879,1475594,igralec
2338151,4569,igralec
2338151,386246,reziser
2338151,451148,igralec
2338151,1224082,igralec
2338151,3087728,igralec
2345759,128,igralec
2345759,129,igralec
2345759,476064,reziser
2345759,1154749,igralec
2345759,1834115,igralec
2357129,551,igralec
2357129,1305,igralec
2357129,5110,igralec
2357129,827750,reziser
2357129,1265802,igralec
2357291,412,igralec
2357291,4266,igralec
2357291,251986,igralec
2357291,757858,reziser
2357291,1318596,igralec
2358891,117911,igralec
2358891,272677,igralec
2358891,785842,igralec
2358891,815204,reziser
2358891,893872,igralec
2361509,134,igralec
2361509,623,igralec
2361509,4266,igralec
2361509,583600,reziser
2361509,2981082,igralec
2369135,666739,igralec
2369135,915304,reziser
2369135,1002641,igralec
2369135,1782299,igralec
2369135,3264596,igralec
2370248,302330,igralec
2370248,488953,igralec
2370248,877555,igralec
2370248,2308774,reziser
2370248,3239803,igralec
2377322,51509,igralec
2377322,220600,reziser
2377322,1183149,igralec
2377322,1601397,igralec
2377322,2421211,igralec
2379713,146,igralec
2379713,5222,reziser
2379713,185819,igralec
2379713,910607,igralec
2379713,2244205,igralec
2380307,973,igralec
2380307,5513,igralec
2380307,305558,igralec
2380307,881279,reziser
2380307,2937122,reziser
2380307,5645519,igralec
2381111,980,igralec
2381111,1259871,reziser
2381111,1519680,igralec
2381111,1710309,igralec
2381111,1727304,igralec
2381249,129,igralec
2381249,3160,reziser
2381249,272581,igralec
2381249,670408,igralec
2381249,719637,igralec
2381941,226,igralec
2381941,275629,reziser
2381941,553440,igralec
2381941,720135,reziser
2381941,763928,igralec
2381941,3053338,igralec
2381991,234,igralec
2381991,1031639,reziser
2381991,1165110,igralec
2381991,1289434,igralec
2381991,1567113,igralec
2382009,353,igralec
2382009,1250,igralec
2382009,1745,igralec
2382009,1885,reziser
2382009,68260,igralec
2387433,5392,igralec
2387433,357979,igralec
2387433,829820,reziser
2387433,2023672,igralec
2387433,3967248,igralec
2387559,681,igralec
2387559,695435,igralec
2387559,779433,reziser
2387559,1130627,igralec
2387559,2930503,igralec
2388715,168262,igralec
2388715,755267,igralec
2388715,1093039,reziser
2388715,2394794,igralec
2388715,4154798,igralec
2395427,375,igralec
2395427,262635,igralec
2395427,749263,igralec
2395427,923736,reziser
2395427,1165110,igralec
2397535,160,igralec
2397535,852965,igralec
2397535,922210,igralec
2397535,1294961,reziser
2397535,1294962,reziser
2397535,3512758,igralec
2402927,949,igralec
2402927,1331,reziser
2402927,5299,igralec
2402927,151419,igralec
2402927,1913734,igralec
2404233,1639,reziser
2404233,124930,igralec
2404233,182666,igralec
2404233,1569276,igralec
2404233,4154798,igralec
2404311,108,reziser
2404311,134,igralec
2404311,201,igralec
2404311,1872698,igralec
2404311,2649720,igralec
2404435,160,igralec
2404435,243,igralec
2404435,352,igralec
2404435,298807,reziser
2404435,695435,igralec
2404463,113,igralec
2404463,65007,igralec
2404463,82450,reziser
2404463,565250,igralec
2404463,567912,igralec
2406566,234,igralec
2406566,422,igralec
2406566,500610,reziser
2406566,550371,igralec
2406566,564215,igralec
2431286,1132,igralec
2431286,1241,reziser
2431286,1858,igralec
2431286,176869,igralec
2431286,4080531,igralec
2436386,484541,igralec
2436386,2410311,reziser
2436386,3733763,igralec
2436386,4103976,igralec
2436386,4722966,igralec
2446042,463,igralec
2446042,553,igralec
2446042,1845,igralec
2446042,576298,reziser
2446042,1192254,igralec
2446980,134,igralec
2446980,177896,igralec
2446980,751102,reziser
2446980,1183149,igralec
2446980,2225369,igralec
2488496,9190,reziser
2488496,1209966,igralec
2488496,1727304,igralec
2488496,3915784,igralec
2488496,5397459,igralec
2494362,621,igralec
2494362,289142,igralec
